x,underlying,y
0.60980487,-0.30476522,-0.36080164
0.61080533,-0.30918884,-0.04655859
0.61180586,-0.31348562,0.105757594
0.6128063,-0.31765556,-0.22753909
0.61380684,-0.3216982,-0.2893824
0.61480737,-0.32561493,-0.8758991
0.61580783,-0.3294034,-0.83102393
0.6168084,-0.333066,-0.12748918
0.61780894,-0.3366003,0.24444467
0.6188094,-0.34000826,-0.7729399
0.6198099,-0.3432889,-0.50999296
0.6208104,-0.34644222,-0.5823387
0.6218109,-0.3494687,-0.63313663
0.62281144,-0.35236788,0.72109497
0.6238119,-0.35513973,0.22110546
0.62481236,-0.35778427,-0.15755299
0.6258129,-0.3603015,-0.58226275
0.62681335,-0.3626914,-0.260975
0.6278139,-0.36495447,-1.0424781
0.62881434,-0.36709023,-0.19992374
0.62981486,-0.36909866,0.47607255
0.6308154,-0.3709798,0.48585278
0.63181585,-0.3727336,-0.859094
0.63281643,-0.37436008,-0.3796246
0.63381696,-0.37585926,-0.21587306
0.6348174,-0.37723112,-0.5978929
0.63581795,-0.37847662,0.034130275
0.6368184,-0.37959433,0.5368437
0.63781893,-0.38058472,-0.9255172
0.63881946,-0.38144875,-0.42076388
0.6398199,-0.38218498,-0.5938615
0.6408204,-0.38279486,-0.66263604
0.6418209,-0.38327694,0.1599043
0.6428214,-0.38363218,-0.8403736
0.6438219,-0.38386154,-0.21964137
0.64482236,-0.3839631,-0.2559899
0.6458229,-0.3839383,-0.26770073
0.6468234,-0.38378668,-1.0533692
0.64782387,-0.38350773,-0.0879941
0.6488244,-0.38310337,-0.05445373
0.6498249,-0.38257122,-0.08265647
0.6508254,-0.3819132,-0.9113158
0.6518259,-0.3811288,-0.38434345
0.65282637,-0.38021755,-0.6715857
0.6538269,-0.3791809,-0.48351192
0.6548274,-0.37801743,0.059530795
0.6558279,-0.37672806,-0.58625436
0.6568284,-0.37531233,-0.57340145
0.6578289,-0.3737712,-0.9078511
0.6588294,-0.3721037,-0.4898595
0.6598299,-0.37031126,0.16980827
0.6608304,-0.36839247,-0.6544501
0.6618309,-0.36634827,-1.275483
0.6628314,-0.36417866,-0.8088878
0.6638319,-0.36188364,-1.1788368
0.6648324,-0.3594632,-0.54336905
0.66583294,-0.35691833,-0.2500065
0.6668334,-0.35424805,-0.8009385
0.6678339,-0.3514533,-0.7028935
0.6688344,-0.34853315,-0.14718497
0.6698349,-0.34548807,-0.12254046
0.67083544,-0.3423195,-0.3983255
0.6718359,-0.33902597,-0.32702148
0.6728364,-0.33560896,-1.0316708
0.67383695,-0.332067,-0.20642939
0.6748374,-0.32840157,-0.3484785
0.67583793,-0.32461214,-0.3029511
0.6768384,-0.32069921,-0.0058288574
0.6778389,-0.3166628,-0.6867768
0.67883945,-0.31250286,-0.6489445
0.6798399,-0.3082199,0.15913746
0.6808404,-0.30381346,-1.0161655
0.6818409,-0.29928493,-0.77708066
0.68284136,-0.2946334,-0.704974
0.6838419,-0.28985882,0.71632457
0.68484235,-0.28496265,-0.19354475
0.6858429,-0.27994442,0.23865235
0.6868434,-0.27480316,0.05863017
0.68784386,-0.26954126,-0.94302994
0.68884444,-0.26415634,0.49448627
0.68984497,-0.2586503,0.3238635
0.69084543,-0.25302362,-0.5944953
0.69184595,-0.24727583,-0.43763918
0.6928464,-0.2414074,-0.16940206
0.69384694,-0.23541832,-0.5476606
0.69484746,-0.22930813,0.24976957
0.6958479,-0.22307777,-0.26891357
0.6968484,-0.21672773,-0.9467021
0.6978489,-0.21025753,-0.25038746
0.6988494,-0.2036686,-0.08032468
0.6998499,-0.19695902,0.16497928
0.70085037,-0.19013119,0.20319515
0.7018509,-0.18318367,-0.43560925
0.7028514,-0.1761179,1.1256222
0.7038519,-0.16893244,-0.68965054
0.7048524,-0.16163015,-0.25053257
0.7058529,-0.15420914,0.14749849
0.7068534,-0.14667082,-0.38937557
0.7078539,-0.13901424,0.06577982
0.7088544,-0.13124037,0.25807717
0.7098549,-0.12334967,-0.44213042
0.7108554,-0.11534214,0.56847197
0.7118559,-0.10721779,0.8488149
0.7128564,-0.098977566,-1.0073795
0.71385694,-0.090620995,-0.13776363
0.7148574,-0.08214903,-0.010978691
0.7158579,-0.07356024,-0.578932
0.7168584,-0.06485796,0.17462428
0.7178589,-0.056039333,-0.7715907
0.71885943,-0.04710579,0.24775276
0.7198599,-0.038059235,-0.057598554
0.7208604,-0.028897285,0.4390839
0.72186095,-0.019621849,1.082894
0.7228614,-0.010232925,-0.107307896
0.72386193,-0.0007300377,-1.0991096
0.7248624,0.008885384,0.063985884
0.7258629,0.018613815,-0.15451007
0.72686344,0.02845478,0.18779776
0.7278639,0.038407326,-0.029476091
0.72886443,0.04847288,-0.28199533
0.72986495,0.058650017,0.16617122
0.7308654,0.06893635,0.4026456
0.73186594,0.07933569,0.8707312
0.7328664,0.08984375,-1.2199739
0.73386693,0.10046482,-0.5350898
0.73486745,0.11119461,0.22297013
0.7358679,0.122033596,-0.8951441
0.7368684,0.13298178,0.31234413
0.7378689,0.14403963,0.4549978
0.73886937,0.1552062,-0.24153703
0.7398699,0.16648102,0.60221565
0.74087036,0.17786455,0.014900461
0.7418709,0.18935537,0.5084613
0.7428714,0.20095348,-0.046689585
0.74387187,0.2126584,-0.3387701
0.74487245,0.22447157,-0.10808322
0.745873,0.23639011,0.0039040744
0.74687344,0.24841356,0.072522566
0.74787396,0.2605443,0.2670376
0.7488744,0.272779,-0.20476392
0.74987495,0.28512,-0.33006614
0.7508755,0.29756498,0.23206353
0.75187594,0.3101139,-0.47320688
0.7528764,0.32276535,0.9742499
0.7538769,0.33552313,0.20121181
0.7548774,0.348382,-0.41795516
0.7558779,0.3613453,0.51657426
0.7568784,0.37440968,0.75129294
0.7578789,0.38757658,0.34935847
0.7588794,0.40084577,2.0188556
0.7598799,0.41421533,-0.3715347
0.7608804,0.42768645,0.57683975
0.76188093,0.44125748,0.92326057
0.7628814,0.4549284,0.32022268
0.7638819,0.4687004,0.38340297
0.7648824,0.48256993,0.34581155
0.7658829,0.49654007,0.93877476
0.76688343,0.5106082,0.7684839
0.7678839,0.5247736,1.1056907
0.7688844,0.5390377,0.68477714
0.76988494,0.55339956,1.3678288
0.7708854,0.56785727,0.35009846
0.77188593,0.5824113,0.5443159
0.7728864,0.59706116,0.46948683
0.7738869,0.61180854,0.96962416
0.77488744,0.6266508,0.5367335
0.7758879,0.64158654,0.22357291
0.77688843,0.6566174,0.13705486
0.77788895,0.67174315,0.41602713
0.7788894,0.68696046,1.141021
0.77988994,0.7022729,1.0731363
0.7808904,0.7176764,0.5465839
0.7818909,0.7331729,0.2819679
0.78289145,0.74876237,0.601404
0.7838919,0.7644415,0.9327625
0.78489244,0.7802129,1.5776887
0.78589296,0.79607415,1.3279355
0.7868934,0.81202507,0.44318783
0.78789395,0.8280666,0.7653646
0.7888944,0.8441963,1.2397705
0.78989494,0.86041594,0.36976257
0.79089546,0.8767228,1.1569207
0.7918959,0.8931174,1.6648707
0.79289645,0.9096005,0.43106186
0.793897,0.9261701,1.582664
0.79489744,0.94282556,0.9773507
0.79589796,0.95956755,0.5677444
0.7968984,0.9763937,1.3558986
0.79789895,0.9933071,1.1809242
0.7988995,1.010304,0.15067607
0.79989994,1.0273852,0.28866082
0.80090046,1.04455,0.92215776
0.801901,1.0617976,1.1488067
0.80290145,1.0791283,1.3159803
0.803902,1.0965412,0.9166014
0.80490243,1.1140354,2.5859897
0.80590296,1.1316109,1.5913894
0.8069035,1.1492672,1.0777624
0.80790395,1.1670041,0.6124003
0.8089044,1.1848207,1.6787915
0.80990493,1.2027166,1.4697266
0.8109054,1.220689,1.6138673
0.8119059,1.2387435,0.6784913
0.8129064,1.2568724,1.4049404
0.8139069,1.2750802,1.9724271
0.81490743,1.2933669,0.34416503
0.8159079,1.3117256,0.841719
0.8169085,1.330164,2.0319216
0.817909,1.3486779,2.080772
0.81890947,1.3672628,1.4200017
0.81991,1.3859234,0.59050417
0.82091045,1.4046583,1.4061509
0.821911,1.4234662,2.1218827
0.8229115,1.4423466,1.8674333
0.82391196,1.4613001,1.3613381
0.8249124,1.4803243,1.243781
0.82591295,1.4994199,0.7413745
0.8269134,1.5185862,1.720911
0.82791394,1.5378225,1.0598888
0.8289144,1.5571284,1.7757351
0.8299149,1.5765035,1.774815
0.83091545,1.5959468,1.4317794
0.8319159,1.615458,1.7217073
0.83291644,1.635037,1.4849563
0.83391696,1.6546829,2.1470516
0.8349174,1.6743951,2.1453688
0.83591795,1.6941731,1.8857896
0.8369184,1.7140164,1.271178
0.83791894,1.7339242,2.8740706
0.83891946,1.7538965,1.1210023
0.8399199,1.773932,1.1690466
0.84092045,1.7940309,0.74216723
0.841921,1.8141925,1.4038385
0.84292144,1.8344164,1.9584539
0.84392196,1.8547013,0.87715495
0.8449224,1.8750474,1.2465887
0.84592295,1.8954537,1.7281148
0.8469235,1.9159198,1.773758
0.84792393,1.9364452,1.3036512
0.84892446,1.9570293,2.1287012
0.849925,1.9776711,2.3559217
0.85092545,1.9983714,2.1405172
0.85192597,2.019128,2.0898523
0.85292643,2.0399413,2.0839612
0.85392696,2.0608103,2.797041
0.8549275,2.0817347,2.145592
0.85592794,2.1027138,1.8062291
0.85692847,2.1237473,2.7198236
0.857929,2.1448364,2.2403324
0.85892946,2.1659741,2.7375512
0.85993,2.1871667,3.1067467
0.86093044,2.2084112,2.4740987
0.86193097,2.2297063,2.4951181
0.8629315,2.2510529,1.854126
0.86393195,2.2724495,2.6377032
0.8649325,2.2938955,2.6787667
0.865933,2.3153925,2.737562
0.86693347,2.336934,2.213746
0.867934,2.3585277,2.590441
0.86893445,2.380164,2.162608
0.869935,2.4018493,2.9320998
0.8709355,2.4235826,2.2929301
0.87193596,2.445357,2.3360262
0.8729365,2.467179,2.557529
0.873937,2.489047,4.1695356
0.8749375,2.5109546,2.6199594
0.875938,2.5329099,2.6048005
0.87693846,2.5549028,2.1361442
0.877939,2.5769424,2.587683
0.8789395,2.599021,2.0302165
0.87994,2.621138,1.646632
0.88094044,2.6432974,2.777494
0.88194096,2.6654966,2.688112
0.8829414,2.687735,1.7232974
0.88394195,2.710011,2.6162324
0.8849424,2.7323256,2.8014743
0.88594294,2.7546763,2.8582199
0.88694346,2.7770648,2.9186342
0.8879439,2.7994883,3.1153471
0.88894445,2.8219476,2.7202413
0.889945,2.8444414,2.5963674
0.89094543,2.8669696,2.8261414
0.89194596,2.8895311,2.426042
0.8929464,2.9121256,3.3656151
0.89394695,2.9347522,2.866529
0.89494747,2.9574108,2.6570969
0.89594793,2.9801002,2.696782
0.89694846,3.0028205,3.4124312
0.897949,3.0255728,2.753206
0.89894944,3.0483494,2.803001
0.89994997,3.0711575,3.13979
0.90095043,3.0939937,3.1717944
0.90195096,3.1168566,3.8701766
0.9029515,3.1397467,3.7641926
0.90395194,3.1626632,2.6869826
0.90495247,3.1856046,2.4016402
0.905953,3.2085743,3.3362525
0.90695345,3.2315626,3.490874
0.907954,3.2545805,2.6665292
0.90895444,3.2776158,2.5887146
0.90995497,3.3006763,2.5322046
0.9109555,3.323761,3.1418364
0.91195595,3.3468626,3.9641178
0.9129565,3.3699868,3.2689896
0.913957,3.3931332,3.4444494
0.91495746,3.4162946,3.0650396
0.915958,3.4394794,3.249032
0.91695845,3.4626777,3.7171884
0.917959,3.485898,3.3936317
0.9189595,3.5091329,4.849958
0.91995996,3.532382,3.964807
0.9209605,3.5556507,3.4468849
0.921961,3.5789332,3.422728
0.9229615,3.6022267,2.8107438
0.923962,3.6255393,3.0492163
0.92496246,3.6488607,3.188106
0.925963,3.6721988,4.127439
0.9269635,3.6955464,3.3636575
0.927964,3.7189054,2.8802998
0.9289645,3.7422752,3.739187
0.929965,3.7656546,3.38041
0.9309655,3.7890437,3.0763268
0.931966,3.8124418,4.096397
0.9329665,3.8358455,4.308324
0.933967,3.859261,3.702749
0.9349675,3.8826816,4.49997
0.935968,3.9061086,4.376225
0.9369685,3.9295404,3.9430566
0.937969,3.9529781,4.318328
0.9389695,3.9764197,4.1735487
0.93997,3.9998653,3.8255
0.9409705,4.023314,3.7498136
0.941971,4.0467653,3.8977637
0.9429715,4.070218,3.6335258
0.943972,4.0936723,4.0680027
0.9449725,4.1171274,3.64544
0.94597304,4.1405826,3.469289
0.9469735,4.1640363,4.3020835
0.947974,4.1874895,4.3713884
0.9489745,4.210941,4.719942
0.949975,4.2343893,4.6356597
0.95097554,4.257835,3.7449226
0.951976,4.281276,4.6970983
0.95297647,4.3047113,5.1852164
0.953977,4.328146,5.1186705
0.95497745,4.3515706,3.7073827
0.955978,4.3749933,3.9911408
0.95697844,4.398404,4.22441
0.95797896,4.4218125,4.779562
0.9589795,4.4452105,5.0908804
0.95997995,4.468597,3.940092
0.9609805,4.491979,4.86215
0.961981,4.5153484,4.887184
0.96298146,4.538705,4.147081
0.963982,4.562055,3.8466597
0.96498245,4.5853887,4.9586806
0.965983,4.608714,5.00615
0.9669835,4.6320243,4.4626417
0.96798396,4.65532,4.49864
0.9689845,4.678602,4.729394
0.969985,4.7018695,4.819072
0.9709855,4.7251205,4.1210847
0.971986,4.7483554,4.7152014
0.97298646,4.771571,4.604482
0.973987,4.7947745,5.3110332
0.9749875,4.8179564,4.6440463
0.975988,4.8411202,4.652678
0.9769885,4.864265,6.4085307
0.977989,4.887389,4.364857
0.9789895,4.9104934,5.844526
0.97999,4.9335756,4.907772
0.98099047,4.9566364,5.1226845
0.981991,4.979675,4.6748962
0.9829915,5.0026903,4.8685575
0.983992,5.025682,5.2503524
0.9849925,5.0486493,5.2912126
0.985993,5.0715914,4.648324
0.9869935,5.0945086,5.76122
0.987994,5.117399,3.3874507
0.9889945,5.1402636,4.80692
0.989995,5.1631002,5.4816337
0.9909955,5.185909,5.2496724
0.991996,5.2086887,4.8602133
0.9929965,5.2314396,5.796046
0.99399704,5.254161,5.5093336
0.9949975,5.2768517,5.1044235
0.995998,5.2995114,4.8814173
0.9969985,5.3221397,5.047965
0.997999,5.344736,4.8371453
0.99899954,5.367299,5.029425
1.0,5.3898287,5.665939
